name,family,n,m,regime,truth,aegypti_found,aegypti_valid,aegypti_correct,aegypti_ms,aegypti_miss,chiba_found,chiba_valid,chiba_correct,chiba_ms,matmul_found,matmul_correct,matmul_ms,all_agree,dense_branch_runs
tripart_00255,omega3_tripartite,18,92,dense,True,True,True,True,0.9385000012116507,False,True,True,True,0.022400003217626363,True,True,0.1190999973914586,True,True
tripart_00256,omega3_tripartite,24,180,dense,True,True,True,True,1.7411999942851253,False,True,True,True,0.029400005587376654,True,True,0.13780000153928995,True,True
tripart_00257,omega3_tripartite,16,79,dense,True,True,True,True,0.7738999993307516,False,True,True,True,0.02099999983329326,True,True,0.11050000466639176,True,True
tripart_00258,omega3_tripartite,19,119,dense,True,True,True,True,0.9471000012126751,False,True,True,True,0.024100001610349864,True,True,0.12689999857684597,True,True
tripart_00259,omega3_tripartite,25,206,dense,True,True,True,True,1.5339999954449013,False,True,True,True,0.029900002118665725,True,True,0.14439999358728528,True,True
tripart_00260,omega3_tripartite,16,73,dense,True,True,True,True,0.8238000009441748,False,True,True,True,0.021399995603132993,True,True,0.11249999806750566,True,True
tripart_00261,omega3_tripartite,18,99,dense,True,True,True,True,1.0425000000395812,False,True,True,True,0.024500004656147212,True,True,0.12689999857684597,True,True
tripart_00262,omega3_tripartite,20,116,dense,True,True,True,True,1.1711000042851083,False,True,True,True,0.02630000381032005,True,True,0.12380000407574698,True,True
tripart_00263,omega3_tripartite,12,47,dense,True,True,True,True,0.43450000521261245,False,True,True,True,0.01769999653333798,True,True,0.10939999629044905,True,True
tripart_00264,omega3_tripartite,19,108,dense,True,True,True,True,1.0295999964000657,False,True,True,True,0.024599998141638935,True,True,0.1277999981539324,True,True
tripart_00265,omega3_tripartite,27,240,dense,True,True,True,True,2.002199995331466,False,True,True,True,0.03429999924264848,True,True,0.15900000289548188,True,True
tripart_00266,omega3_tripartite,16,83,dense,True,True,True,True,0.7190000033006072,False,True,True,True,0.02119999408023432,True,True,0.11680000170599669,True,True
tripart_00267,omega3_tripartite,17,91,dense,True,True,True,True,0.8096000019577332,False,True,True,True,0.022000000171829015,True,True,0.11700000322889537,True,True
tripart_00268,omega3_tripartite,24,185,dense,True,True,True,True,1.4729000031366013,False,True,True,True,0.029699993319809437,True,True,0.1438000035705045,True,True
tripart_00269,omega3_tripartite,21,143,dense,True,True,True,True,1.1651000022538938,False,True,True,True,0.026299996534362435,True,True,0.1322999960393645,True,True
tripart_00270,omega3_tripartite,9,26,dense,True,True,True,True,0.3360999980941415,False,True,True,True,0.015500001609325409,True,True,0.11129999620607123,True,True
tripart_00271,omega3_tripartite,22,140,dense,True,True,True,True,1.5181999988271855,False,True,True,True,0.026899993827100843,True,True,0.1277999981539324,True,True
tripart_00272,omega3_tripartite,13,52,dense,True,True,True,True,0.5204000044614077,False,True,True,True,0.019699997210409492,True,True,0.11729999823728576,True,True
tripart_00273,omega3_tripartite,20,121,dense,True,True,True,True,1.1293999996269122,False,True,True,True,0.025000001187436283,True,True,0.12840000272262841,True,True
tripart_00274,omega3_tripartite,11,32,dense,True,True,True,True,0.44889999844599515,False,True,True,True,0.017700003809295595,True,True,0.11129999620607123,True,True
tripart_00275,omega3_tripartite,18,96,dense,True,True,True,True,0.9323999984189868,False,True,True,True,0.023300002794712782,True,True,0.12889999925391749,True,True
tripart_00276,omega3_tripartite,19,106,dense,True,True,True,True,1.0288000048603863,False,True,True,True,0.02390000008745119,True,True,0.12880000576842576,True,True
tripart_00277,omega3_tripartite,22,159,dense,True,True,True,True,1.2608999968506396,False,True,True,True,0.026200003048870713,True,True,0.1384999995934777,True,True
tripart_00278,omega3_tripartite,19,118,dense,True,True,True,True,0.9608999971533194,False,True,True,True,0.024000000848900527,True,True,0.1286999977310188,True,True
tripart_00279,omega3_tripartite,12,45,dense,True,True,True,True,0.5002999969292432,False,True,True,True,0.01840000186348334,True,True,0.11510000331327319,True,True
tripart_00280,omega3_tripartite,13,52,dense,True,True,True,True,0.5240000027697533,False,True,True,True,0.01889999839477241,True,True,0.11220000305911526,True,True
tripart_00281,omega3_tripartite,21,144,dense,True,True,True,True,1.1295000003883615,False,True,True,True,0.02540000423323363,True,True,0.12759999663103372,True,True
tripart_00282,omega3_tripartite,18,95,dense,True,True,True,True,1.0441999984323047,False,True,True,True,0.02300000051036477,True,True,0.12290000449866056,True,True
tripart_00283,omega3_tripartite,19,116,dense,True,True,True,True,1.0007000018958934,False,True,True,True,0.025200002710334957,True,True,0.12540000170702115,True,True
tripart_00284,omega3_tripartite,14,60,dense,True,True,True,True,0.8338999978150241,False,True,True,True,0.021500003640539944,True,True,0.11720000475179404,True,True
tripart_00285,omega3_tripartite,23,171,dense,True,True,True,True,1.3620000027003698,False,True,True,True,0.02939999831141904,True,True,0.1351000028080307,True,True
tripart_00286,omega3_tripartite,17,95,dense,True,True,True,True,0.7923999946797267,False,True,True,True,0.021700005163438618,True,True,0.11829999857582152,True,True
tripart_00287,omega3_tripartite,8,21,dense,True,True,True,True,0.2625999986776151,False,True,True,True,0.015600002370774746,True,True,0.11190000077476725,True,True
tripart_00288,omega3_tripartite,12,44,dense,True,True,True,True,0.5841999955009669,False,True,True,True,0.01979999797185883,True,True,0.11020000238204375,True,True
tripart_00289,omega3_tripartite,18,95,dense,True,True,True,True,0.9678999995230697,False,True,True,True,0.022300002456177026,True,True,0.11770000128308311,True,True
tripart_00290,omega3_tripartite,25,207,dense,True,True,True,True,1.5646000028937124,False,True,True,True,0.029699993319809437,True,True,0.14039999950909987,True,True
tripart_00291,omega3_tripartite,12,47,dense,True,True,True,True,0.4915999961667694,False,True,True,True,0.01889999839477241,True,True,0.11449999874457717,True,True
tripart_00292,omega3_tripartite,25,206,dense,True,True,True,True,1.5840000050957315,False,True,True,True,0.03220000508008525,True,True,0.16830000095069408,True,True
tripart_00293,omega3_tripartite,16,83,dense,True,True,True,True,0.778000001446344,False,True,True,True,0.022000000171829015,True,True,0.11380000069038942,True,True
tripart_00294,omega3_tripartite,15,68,dense,True,True,True,True,0.9260000006179325,False,True,True,True,0.021500003640539944,True,True,0.11049999739043415,True,True
tripart_00295,omega3_tripartite,14,64,dense,True,True,True,True,0.5757000035373494,False,True,True,True,0.019599996448960155,True,True,0.11700000322889537,True,True
tripart_00296,omega3_tripartite,19,116,dense,True,True,True,True,0.9628999978303909,False,True,True,True,0.023799999326001853,True,True,0.12539999443106353,True,True
tripart_00297,omega3_tripartite,15,72,dense,True,True,True,True,0.8386999979848042,False,True,True,True,0.022000000171829015,True,True,0.12140000035287812,True,True
tripart_00298,omega3_tripartite,19,112,dense,True,True,True,True,0.9902000019792467,False,True,True,True,0.022599997464567423,True,True,0.12540000170702115,True,True
tripart_00299,omega3_tripartite,17,80,dense,True,True,True,True,0.8572000006097369,False,True,True,True,0.020799998310394585,True,True,0.11049999739043415,True,True
tripart_00300,omega3_tripartite,23,172,dense,True,True,True,True,1.3475000014295802,False,True,True,True,0.034199998481199145,True,True,0.12720000086119398,True,True
tripart_00301,omega3_tripartite,19,114,dense,True,True,True,True,0.9303000042564236,False,True,True,True,0.021899999410379678,True,True,0.11139999696752056,True,True
tripart_00302,omega3_tripartite,19,116,dense,True,True,True,True,0.9185999952023849,False,True,True,True,0.021800005924887955,True,True,0.11699999595293775,True,True
tripart_00303,omega3_tripartite,19,116,dense,True,True,True,True,0.8960999984992668,False,True,True,True,0.021599997126031667,True,True,0.12969999806955457,True,True
tripart_00304,omega3_tripartite,14,65,dense,True,True,True,True,0.848300005600322,False,True,True,True,0.02040000254055485,True,True,0.11780000204453245,True,True
tripart_00305,omega3_tripartite,15,68,dense,True,True,True,True,0.6510999955935404,False,True,True,True,0.019099999917671084,True,True,0.10379999730503187,True,True
tripart_00306,omega3_tripartite,17,87,dense,True,True,True,True,0.7659000038984232,False,True,True,True,0.019999999494757503,True,True,0.11059999815188348,True,True
tripart_00307,omega3_tripartite,28,261,dense,True,True,True,True,1.8273000023327768,False,True,True,True,0.03489999653538689,True,True,0.14589999773306772,True,True
tripart_00308,omega3_tripartite,21,140,dense,True,True,True,True,1.1402000018279068,False,True,True,True,0.025099994672928005,True,True,0.12419999984558672,True,True
tripart_00309,omega3_tripartite,16,81,dense,True,True,True,True,0.7291000001714565,False,True,True,True,0.02710000262595713,True,True,0.11280000035185367,True,True
tripart_00310,omega3_tripartite,14,61,dense,True,True,True,True,0.5842999962624162,False,True,True,True,0.01920000067912042,True,True,0.11129999620607123,True,True
tripart_00311,omega3_tripartite,17,87,dense,True,True,True,True,0.9276000055251643,False,True,True,True,0.024400003894697875,True,True,0.1297999988310039,True,True
tripart_00312,omega3_tripartite,22,159,dense,True,True,True,True,1.2279000002308749,False,True,True,True,0.027399997634347528,True,True,0.1325999983237125,True,True
tripart_00313,omega3_tripartite,13,52,dense,True,True,True,True,0.5097999965073541,False,True,True,True,0.01889999839477241,True,True,0.10930000280495733,True,True
tripart_00314,omega3_tripartite,16,79,dense,True,True,True,True,0.7138000000850298,False,True,True,True,0.020799998310394585,True,True,0.21969999943394214,True,True
tripart_00315,omega3_tripartite,11,36,dense,True,True,True,True,0.5380000002332963,False,True,True,True,0.0185999961104244,True,True,0.12110000534448773,True,True
tripart_00316,omega3_tripartite,27,243,dense,True,True,True,True,1.6782000020612031,False,True,True,True,0.030199997127056122,True,True,0.146100006531924,True,True
tripart_00317,omega3_tripartite,18,101,dense,True,True,True,True,0.8620999942650087,False,True,True,True,0.021400002879090607,True,True,0.12040000001434237,True,True
tripart_00318,omega3_tripartite,17,82,dense,True,True,True,True,0.8625999980722554,False,True,True,True,0.02179999864893034,True,True,0.11509999603731558,True,True
tripart_00319,omega3_tripartite,18,95,dense,True,True,True,True,0.9394000007887371,False,True,True,True,0.023300002794712782,True,True,0.11960000119870529,True,True
tripart_00320,omega3_tripartite,16,79,dense,True,True,True,True,0.753400003304705,False,True,True,True,0.020799998310394585,True,True,0.11239999730605632,True,True
tripart_00321,omega3_tripartite,16,76,dense,True,True,True,True,0.7904000012786128,False,True,True,True,0.022100000933278352,True,True,0.11569999333005399,True,True
tripart_00322,omega3_tripartite,27,242,dense,True,True,True,True,2.0175999961793423,False,True,True,True,0.033700001949910074,True,True,0.15029999485705048,True,True
tripart_00323,omega3_tripartite,21,146,dense,True,True,True,True,1.1060999968321994,False,True,True,True,0.02510000194888562,True,True,0.1260999997612089,True,True
tripart_00324,omega3_tripartite,17,86,dense,True,True,True,True,1.037099995301105,False,True,True,True,0.03189999551977962,True,True,0.16209999739658087,True,True
tripart_00325,omega3_tripartite,16,81,dense,True,True,True,True,0.7939000061014667,False,True,True,True,0.02099999983329326,True,True,0.11210000229766592,True,True
tripart_00326,omega3_tripartite,30,300,dense,True,True,True,True,2.055999997537583,False,True,True,True,0.037699996028095484,True,True,0.16009999671950936,True,True
tripart_00327,omega3_tripartite,15,62,dense,True,True,True,True,0.7237999961944297,False,True,True,True,0.02040000254055485,True,True,0.11190000077476725,True,True
tripart_00328,omega3_tripartite,11,32,dense,True,True,True,True,0.43879999429918826,False,True,True,True,0.016800004232209176,True,True,0.1066999975591898,True,True
tripart_00329,omega3_tripartite,15,74,dense,True,True,True,True,0.665100000333041,False,True,True,True,0.02010000025620684,True,True,0.11130000348202884,True,True
tripart_00330,omega3_tripartite,29,280,dense,True,True,True,True,2.210200000263285,False,True,True,True,0.03730000025825575,True,True,0.15830000484129414,True,True
tripart_00331,omega3_tripartite,17,95,dense,True,True,True,True,0.8189000000129454,False,True,True,True,0.022600004740525037,True,True,0.1207999957841821,True,True
tripart_00332,omega3_tripartite,29,280,dense,True,True,True,True,1.9929999980377033,False,True,True,True,0.037099998735357076,True,True,0.1596000001882203,True,True
tripart_00333,omega3_tripartite,11,38,dense,True,True,True,True,0.4042000000481494,False,True,True,True,0.0168999977177009,True,True,0.19099999917671084,True,True
tripart_00334,omega3_tripartite,21,146,dense,True,True,True,True,1.2214000016683713,False,True,True,True,0.025899993488565087,True,True,0.12240000069141388,True,True
tripart_00335,omega3_tripartite,16,79,dense,True,True,True,True,0.7415000000037253,False,True,True,True,0.02149999636458233,True,True,0.11920000542886555,True,True
tripart_00336,omega3_tripartite,24,188,dense,True,True,True,True,1.4702999978908338,False,True,True,True,0.02890000178012997,True,True,0.1379000023007393,True,True
tripart_00337,omega3_tripartite,10,33,dense,True,True,True,True,0.3361999988555908,False,True,True,True,0.01580000389367342,True,True,0.10699999984353781,True,True
tripart_00338,omega3_tripartite,13,51,dense,True,True,True,True,0.5676999935531057,False,True,True,True,0.019699997210409492,True,True,0.11220000305911526,True,True
tripart_00339,omega3_tripartite,16,81,dense,True,True,True,True,0.7397000008495525,False,True,True,True,0.021100000594742596,True,True,0.11449999874457717,True,True
tripart_00340,omega3_tripartite,15,68,dense,True,True,True,True,1.0136999990209006,False,True,True,True,0.02099999983329326,True,True,0.11779999476857483,True,True
tripart_00341,omega3_tripartite,10,31,dense,True,True,True,True,0.33909999910974875,False,True,True,True,0.015400000847876072,True,True,0.10840000322787091,True,True
tripart_00342,omega3_tripartite,22,159,dense,True,True,True,True,1.2109999952372164,False,True,True,True,0.026599998818710446,True,True,0.13830000534653664,True,True
tripart_00343,omega3_tripartite,17,94,dense,True,True,True,True,0.8219000010285527,False,True,True,True,0.02239999594166875,True,True,0.12099999730708078,True,True
tripart_00344,omega3_tripartite,12,41,dense,True,True,True,True,0.4721000004792586,False,True,True,True,0.017300000763498247,True,True,0.11039999662898481,True,True
tripart_00345,omega3_tripartite,18,95,dense,True,True,True,True,0.9372999993502162,False,True,True,True,0.022799998987466097,True,True,0.149200001033023,True,True
tripart_00346,omega3_tripartite,23,174,dense,True,True,True,True,1.389299999573268,False,True,True,True,0.030399998649954796,True,True,0.17279999883612618,True,True
tripart_00347,omega3_tripartite,15,68,dense,True,True,True,True,0.7308999993256293,False,True,True,True,0.02099999983329326,True,True,0.11430000449763611,True,True
tripart_00348,omega3_tripartite,15,75,dense,True,True,True,True,0.6040000007487833,False,True,True,True,0.019099999917671084,True,True,0.11010000162059441,True,True
tripart_00349,omega3_tripartite,20,117,dense,True,True,True,True,1.1182000016560778,False,True,True,True,0.024199995095841587,True,True,0.12010000500595197,True,True
tripart_00350,omega3_tripartite,15,68,dense,True,True,True,True,0.6863999951747246,False,True,True,True,0.01930000144056976,True,True,0.11980000272160396,True,True
tripart_00351,omega3_tripartite,15,72,dense,True,True,True,True,0.9024000028148293,False,True,True,True,0.019699997210409492,True,True,0.11130000348202884,True,True
tripart_00352,omega3_tripartite,17,82,dense,True,True,True,True,0.8674999990034848,False,True,True,True,0.020699997548945248,True,True,0.1230000052601099,True,True
tripart_00353,omega3_tripartite,17,87,dense,True,True,True,True,0.8267000011983328,False,True,True,True,0.02179999864893034,True,True,0.12930000229971483,True,True
tripart_00354,omega3_tripartite,12,36,dense,True,True,True,True,0.5407999997260049,False,True,True,True,0.016999998479150236,True,True,0.1154000055976212,True,True
tripart_00355,omega3_tripartite,23,166,dense,True,True,True,True,1.9152000022586435,False,True,True,True,0.043000000005122274,True,True,0.18940000154543668,True,True
tripart_00356,omega3_tripartite,12,36,dense,True,True,True,True,0.6385000015143305,False,True,True,True,0.022899999748915434,True,True,0.12749999586958438,True,True
tripart_00357,omega3_tripartite,21,135,dense,True,True,True,True,1.1889000015798956,False,True,True,True,0.0242000023717992,True,True,0.12150000111432746,True,True
tripart_00358,omega3_tripartite,16,77,dense,True,True,True,True,0.742500000342261,False,True,True,True,0.01960000372491777,True,True,0.10820000170497224,True,True
tripart_00359,omega3_tripartite,10,33,dense,True,True,True,True,0.3186000030837022,False,True,True,True,0.015099998563528061,True,True,0.10509999992791563,True,True
tripart_00360,omega3_tripartite,20,127,dense,True,True,True,True,1.025199999276083,False,True,True,True,0.022899999748915434,True,True,0.12129999959142879,True,True
tripart_00361,omega3_tripartite,21,138,dense,True,True,True,True,1.4163999949232675,False,True,True,True,0.026400004571769387,True,True,0.12340000102994964,True,True
tripart_00362,omega3_tripartite,14,57,dense,True,True,True,True,0.610199997026939,False,True,True,True,0.019400002202019095,True,True,0.11299999459879473,True,True
tripart_00363,omega3_tripartite,15,68,dense,True,True,True,True,0.6744999991497025,False,True,True,True,0.0202999945031479,True,True,0.11210000229766592,True,True
tripart_00364,omega3_tripartite,18,101,dense,True,True,True,True,0.8864999981597066,False,True,True,True,0.02300000051036477,True,True,0.1216000018757768,True,True
tripart_00365,omega3_tripartite,23,174,dense,True,True,True,True,1.3615999996545725,False,True,True,True,0.02939999831141904,True,True,0.13590000162366778,True,True
tripart_00366,omega3_tripartite,22,155,dense,True,True,True,True,1.7680999953881837,False,True,True,True,0.049700000090524554,True,True,0.18959999579237774,True,True
tripart_00367,omega3_tripartite,19,116,dense,True,True,True,True,1.0459999975864775,False,True,True,True,0.023600005079060793,True,True,0.11959999392274767,True,True
tripart_00368,omega3_tripartite,16,83,dense,True,True,True,True,0.712799999746494,False,True,True,True,0.0208000055863522,True,True,0.11190000077476725,True,True
tripart_00369,omega3_tripartite,22,156,dense,True,True,True,True,1.273800000490155,False,True,True,True,0.027800000680144876,True,True,0.13509999553207308,True,True
tripart_00370,omega3_tripartite,16,73,dense,True,True,True,True,1.2196000025141984,False,True,True,True,0.022799998987466097,True,True,0.11780000204453245,True,True
tripart_00371,omega3_tripartite,20,124,dense,True,True,True,True,1.1459000015747733,False,True,True,True,0.02559999848017469,True,True,0.13159999798517674,True,True
tripart_00372,omega3_tripartite,17,80,dense,True,True,True,True,0.9605000013834797,False,True,True,True,0.022400003217626363,True,True,0.1269999993382953,True,True
tripart_00373,omega3_tripartite,19,118,dense,True,True,True,True,0.9881000005407259,False,True,True,True,0.02359999780310318,True,True,0.12900000001536682,True,True
tripart_00374,omega3_tripartite,11,32,dense,True,True,True,True,0.46969999675638974,False,True,True,True,0.017400001524947584,True,True,0.11029999586753547,True,True
tripart_00375,omega3_tripartite,19,108,dense,True,True,True,True,1.1085000005550683,False,True,True,True,0.02479999966453761,True,True,0.12919999426230788,True,True
tripart_00376,omega3_tripartite,11,38,dense,True,True,True,True,0.446999998530373,False,True,True,True,0.021400002879090607,True,True,0.12309999874560162,True,True
tripart_00377,omega3_tripartite,20,131,dense,True,True,True,True,1.164100001915358,False,True,True,True,0.026399997295811772,True,True,0.12940000306116417,True,True
tripart_00378,omega3_tripartite,27,242,dense,True,True,True,True,1.7837999985204078,False,True,True,True,0.032500000088475645,True,True,0.14929999451851472,True,True
tripart_00379,omega3_tripartite,23,170,dense,True,True,True,True,1.7223999966518022,False,True,True,True,0.03109999670414254,True,True,0.2486000012140721,True,True
tripart_00380,omega3_tripartite,12,41,dense,True,True,True,True,0.5260999969323166,False,True,True,True,0.01930000144056976,True,True,0.11490000179037452,True,True
tripart_00381,omega3_tripartite,12,45,dense,True,True,True,True,0.4980000012437813,False,True,True,True,0.01769999653333798,True,True,0.10849999671336263,True,True
tripart_00382,omega3_tripartite,22,157,dense,True,True,True,True,1.2237999981152825,False,True,True,True,0.025099994672928005,True,True,0.12060000153724104,True,True
tripart_00383,omega3_tripartite,13,46,dense,True,True,True,True,0.509900004544761,False,True,True,True,0.017400001524947584,True,True,0.10430000111227855,True,True
tripart_00384,omega3_tripartite,13,55,dense,True,True,True,True,0.5001000026823021,False,True,True,True,0.017099999240599573,True,True,0.10209999891230837,True,True
tripart_00385,omega3_tripartite,15,66,dense,True,True,True,True,0.6455000038840808,False,True,True,True,0.018399994587525725,True,True,0.10630000178935006,True,True
tripart_00386,omega3_tripartite,21,143,dense,True,True,True,True,1.086899996153079,False,True,True,True,0.023100001271814108,True,True,0.11689999519148842,True,True
tripart_00387,omega3_tripartite,22,147,dense,True,True,True,True,1.3768999997409992,False,True,True,True,0.031100003980100155,True,True,0.14340000052470714,True,True
tripart_00388,omega3_tripartite,16,84,dense,True,True,True,True,0.7668999969610013,False,True,True,True,0.02179999864893034,True,True,0.11660000018309802,True,True
tripart_00389,omega3_tripartite,17,91,dense,True,True,True,True,1.0366999995312653,False,True,True,True,0.02050000330200419,True,True,0.11339999764459208,True,True
tripart_00390,omega3_tripartite,15,68,dense,True,True,True,True,0.6512000036309473,False,True,True,True,0.018999999156221747,True,True,0.10409999958937988,True,True
tripart_00391,omega3_tripartite,18,101,dense,True,True,True,True,0.8244999989983626,False,True,True,True,0.021699997887481004,True,True,0.12280000373721123,True,True
tripart_00392,omega3_tripartite,26,224,dense,True,True,True,True,1.5211999998427927,False,True,True,True,0.026900001103058457,True,True,0.1351000028080307,True,True
tripart_00393,omega3_tripartite,17,86,dense,True,True,True,True,0.7906000028015114,False,True,True,True,0.021100000594742596,True,True,0.11069999891333282,True,True
tripart_00394,omega3_tripartite,19,104,dense,True,True,True,True,0.9946000063791871,False,True,True,True,0.023200002033263445,True,True,0.11749999976018444,True,True
tripart_00395,omega3_tripartite,21,140,dense,True,True,True,True,1.1276000004727393,False,True,True,True,0.023799999326001853,True,True,0.12009999772999436,True,True
tripart_00396,omega3_tripartite,20,128,dense,True,True,True,True,1.0256000023218803,False,True,True,True,0.023399996280204505,True,True,0.11490000179037452,True,True
tripart_00397,omega3_tripartite,16,68,dense,True,True,True,True,0.7899999982328154,False,True,True,True,0.020699997548945248,True,True,0.12260000221431255,True,True
tripart_00398,omega3_tripartite,24,180,dense,True,True,True,True,1.6860000032465905,False,True,True,True,0.03060000017285347,True,True,0.1362999973935075,True,True
tripart_00399,omega3_tripartite,19,118,dense,True,True,True,True,0.9281000020564534,False,True,True,True,0.021500003640539944,True,True,0.11660000018309802,True,True
fourpart_00000,omega4_fourpartite,19,124,dense,True,True,True,True,0.862600005348213,False,True,True,True,0.02239999594166875,True,True,0.11709999671438709,True,True
fourpart_00001,omega4_fourpartite,19,133,dense,True,True,True,True,0.8049999960348941,False,True,True,True,0.023300002794712782,True,True,0.11850000009872019,True,True
fourpart_00002,omega4_fourpartite,23,191,dense,True,True,True,True,1.171500000054948,False,True,True,True,0.02710000262595713,True,True,0.13140000373823568,True,True
fourpart_00003,omega4_fourpartite,15,78,dense,True,True,True,True,0.5906000005779788,False,True,True,True,0.01960000372491777,True,True,0.10769999789772555,True,True
fourpart_00004,omega4_fourpartite,27,273,dense,True,True,True,True,1.4664000045740977,False,True,True,True,0.03319999814266339,True,True,0.1511999944341369,True,True
fourpart_00005,omega4_fourpartite,27,268,dense,True,True,True,True,1.7385000028298236,False,True,True,True,0.036299999919719994,True,True,0.15169999824138358,True,True
fourpart_00006,omega4_fourpartite,22,181,dense,True,True,True,True,1.054299995303154,False,True,True,True,0.026400004571769387,True,True,0.13100000069243833,True,True
fourpart_00007,omega4_fourpartite,22,168,dense,True,True,True,True,1.1788000047090463,False,True,True,True,0.025499997718725353,True,True,0.1432999997632578,True,True
fourpart_00008,omega4_fourpartite,19,131,dense,True,True,True,True,0.8368999988306314,False,True,True,True,0.023100001271814108,True,True,0.11989999620709568,True,True
fourpart_00009,omega4_fourpartite,18,111,dense,True,True,True,True,0.821699999505654,False,True,True,True,0.022400003217626363,True,True,0.12109999806853011,True,True
fourpart_00010,omega4_fourpartite,23,192,dense,True,True,True,True,1.1833000025944784,False,True,True,True,0.027199996111448854,True,True,0.13249999756226316,True,True
fourpart_00011,omega4_fourpartite,25,234,dense,True,True,True,True,1.3923000005888753,False,True,True,True,0.031100003980100155,True,True,0.14509999891743064,True,True
fourpart_00012,omega4_fourpartite,22,175,dense,True,True,True,True,1.3906999956816435,False,True,True,True,0.027199996111448854,True,True,0.133999994432088,True,True
fourpart_00013,omega4_fourpartite,24,213,dense,True,True,True,True,1.244899998710025,False,True,True,True,0.028700000257231295,True,True,0.14090000331634656,True,True
fourpart_00014,omega4_fourpartite,22,179,dense,True,True,True,True,1.1128000041935593,False,True,True,True,0.02729999687289819,True,True,0.1323000033153221,True,True
fourpart_00015,omega4_fourpartite,25,231,dense,True,True,True,True,1.3739999994868413,False,True,True,True,0.029999995604157448,True,True,0.1621999981580302,True,True
fourpart_00016,omega4_fourpartite,16,84,dense,True,True,True,True,0.7879999975557439,False,True,True,True,0.023100001271814108,True,True,0.12279999646125361,True,True
fourpart_00017,omega4_fourpartite,16,91,dense,True,True,True,True,0.6523000047309324,False,True,True,True,0.020699997548945248,True,True,0.11000000085914508,True,True
fourpart_00018,omega4_fourpartite,24,212,dense,True,True,True,True,1.2702000021818094,False,True,True,True,0.0284000052488409,True,True,0.13870000111637637,True,True
fourpart_00019,omega4_fourpartite,22,176,dense,True,True,True,True,1.4187999986461364,False,True,True,True,0.028200003725942224,True,True,0.13729999773204327,True,True
fourpart_00020,omega4_fourpartite,19,127,dense,True,True,True,True,0.8796000038273633,False,True,True,True,0.023699998564552516,True,True,0.12540000170702115,True,True
fourpart_00021,omega4_fourpartite,17,104,dense,True,True,True,True,0.7285000028787181,False,True,True,True,0.021200001356191933,True,True,0.11779999476857483,True,True
fourpart_00022,omega4_fourpartite,18,117,dense,True,True,True,True,0.7879999975557439,False,True,True,True,0.023200002033263445,True,True,0.12430000060703605,True,True
fourpart_00023,omega4_fourpartite,24,213,dense,True,True,True,True,1.261900004465133,False,True,True,True,0.03079999441979453,True,True,0.14229999942472205,True,True
fourpart_00024,omega4_fourpartite,18,117,dense,True,True,True,True,0.8194999973056838,False,True,True,True,0.0225000039790757,True,True,0.12069999502273276,True,True
fourpart_00025,omega4_fourpartite,26,251,dense,True,True,True,True,1.4931999976397492,False,True,True,True,0.03529999958118424,True,True,0.1616000008652918,True,True
fourpart_00026,omega4_fourpartite,21,158,dense,True,True,True,True,1.0661999986041337,False,True,True,True,0.026399997295811772,True,True,0.13130000297678635,True,True
fourpart_00027,omega4_fourpartite,22,173,dense,True,True,True,True,1.3643000056617893,False,True,True,True,0.027000001864507794,True,True,0.1325999983237125,True,True
fourpart_00028,omega4_fourpartite,19,132,dense,True,True,True,True,0.8596999978180975,False,True,True,True,0.024300003133248538,True,True,0.12260000221431255,True,True
fourpart_00029,omega4_fourpartite,20,143,dense,True,True,True,True,0.9605000013834797,False,True,True,True,0.02479999966453761,True,True,0.12799999967683107,True,True
fourpart_00030,omega4_fourpartite,27,270,dense,True,True,True,True,1.5619000041624531,False,True,True,True,0.03399999695830047,True,True,0.15239999629557133,True,True
fourpart_00031,omega4_fourpartite,18,119,dense,True,True,True,True,0.7766999988234602,False,True,True,True,0.02340000355616212,True,True,0.12009999772999436,True,True
fourpart_00032,omega4_fourpartite,22,173,dense,True,True,True,True,1.138700004958082,False,True,True,True,0.02769999991869554,True,True,0.13689999468624592,True,True
fourpart_00033,omega4_fourpartite,16,87,dense,True,True,True,True,0.7064000019454397,False,True,True,True,0.021399995603132993,True,True,0.11590000212891027,True,True
fourpart_00034,omega4_fourpartite,20,141,dense,True,True,True,True,1.024700002744794,False,True,True,True,0.028399997972883284,True,True,0.13380000018514693,True,True
fourpart_00035,omega4_fourpartite,24,211,dense,True,True,True,True,1.2776999938068911,False,True,True,True,0.03040000592591241,True,True,0.14290000399341807,True,True
fourpart_00036,omega4_fourpartite,24,209,dense,True,True,True,True,1.3237000021035783,False,True,True,True,0.02890000178012997,True,True,0.14250000094762072,True,True
fourpart_00037,omega4_fourpartite,12,51,dense,True,True,True,True,0.41200000123353675,False,True,True,True,0.018399994587525725,True,True,0.10939999629044905,True,True
fourpart_00038,omega4_fourpartite,16,84,dense,True,True,True,True,0.7380999959423207,False,True,True,True,0.0208000055863522,True,True,0.1173999989987351,True,True
fourpart_00039,omega4_fourpartite,19,133,dense,True,True,True,True,0.8425000050920062,False,True,True,True,0.024299995857290924,True,True,0.12740000238409266,True,True
fourpart_00040,omega4_fourpartite,21,161,dense,True,True,True,True,1.0242999996989965,False,True,True,True,0.025499997718725353,True,True,0.12650000280700624,True,True
